Date;Year;Month;Day;AL;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;GR;HR;HU;IE;IS;IT;LT;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;TR;UK
03/09/2017;2017;9;3;0;0.768775757;0.019557584;0;0.510289474;0.30425025;0.480748601;0;0.3875;0.239685405;0.531467922;0.30916933;0;0;0.192440476;0.27451196;0;0.279755029;0.208658854;0.193875893;0;0.101509387;0;0.590764238;0.336668771;0.042235115;0.268711923;0.248893066;1.26E-74;0.388861982;0.415235043;0;0.111255234
04/09/2017;2017;9;4;0;0.774911157;0.016919476;0;0.500855263;0.291619261;0.525070712;0;0.404166667;0.245616297;0.617059597;0.309330719;0;0;0.198020833;0.303729745;0;0.324878878;0.325520833;0.281080788;0;0.07733778;0;0.605826843;0.389906355;0.100899555;0.262433172;0.270802005;1.13E-74;0.464367284;0.181593948;0;0.20629665
05/09/2017;2017;9;5;0;0.792852983;0.015163858;0;0.489107456;0.268078842;0.540101526;0;0.4046875;0.260185663;0.63189706;0.298848488;0;0;0.234244792;0.287860725;0;0.311988642;0.317708333;0.338639809;0;0.03902915;0;0.59676675;0.368865741;0.07388215;0.27292366;0.260045948;1.03E-74;0.381962646;0.143933692;0;0.197546878
06/09/2017;2017;9;6;0;0.755637431;0.017059925;0;0.474583333;0.274547156;0.543827155;0;0.408333333;0.237321643;0.654453653;0.294519221;0;0;0.347790179;0.279058642;0;0.308752045;0.27734375;0.288065844;0;0.09734025;0;0.656333752;0.376300505;0.100764768;0.265401591;0.26505848;7.66E-75;0.349518439;0.144974152;0;0.182448116
07/09/2017;2017;9;7;0;0.751317715;0.015765449;0;0.466872807;0.277703343;0.540947507;0;0.4078125;0.239126698;0.635348943;0.302544301;0;0;0.362953869;0.274253472;0;0.315217217;0.310221354;0.32713342;0;0.06497365;0;0.715962102;0.394783249;0.085699426;0.274477807;0.287740184;6.31E-75;0.382355967;0.152385925;0;0.212156381
08/09/2017;2017;9;8;0;0.712877023;0.020217697;0;0.458368421;0.280406687;0.532528227;0;0.4078125;0.237278666;0.635378447;0.283383364;0;0;0.332306548;0.306432292;0;0.302599705;0.326497396;0.330598874;0;0;0;0.754445561;0.385294613;0.091131915;0.307006092;0.310714286;5.66E-75;0.418692624;0.165207472;0;0.246142818
09/09/2017;2017;9;9;0;0.708436361;0.078412921;0;0.456971491;0.27991018;0.521118372;0;0.4046875;0.222301014;0.605635125;0.265396533;0;0;0.31093378;0.351447724;0;0.297911252;0.296549479;0.153752437;0;0.056994401;0;0.779898451;0.38722117;0.073493905;0.327132289;0.319548872;5.15E-75;0.503330959;0.147331817;0;0.253163117
10/09/2017;2017;9;10;0;0.702358448;0.08028324;0;0.454967105;0.291714072;0.52389013;0;0.404166667;0.233023895;0.543353717;0.249951583;0;0;0.292284226;0.328479938;0;0.369565566;0.277994792;0.175303227;0;0.080208333;0;0.785025963;0.384909512;0.089089604;0.316579634;0.384628237;3.83E-75;0.608207502;0.134828715;0;0.240499272
11/09/2017;2017;9;11;0;0.682444902;0.061090824;0;0.457214912;0.269653194;0.512004251;0;0.3875;0.244176551;0.616348836;0.261773345;0;0;0.267366071;0.351486304;0;0.419189367;0.260416667;0.292343513;0;0.052328722;0;0.779454564;0.426056397;0.043506798;0.349651871;0.379260652;3.15E-75;0.623658199;0.170510063;0;0.214557164
12/09/2017;2017;9;12;0;0.710322971;0.05119382;0;0.452155702;0.268454341;0.505573775;0;0.371354167;0.266331442;0.618214247;0.259138666;0;0;0.256633185;0.29553723;0;0.416185388;0.289713542;0.280051982;0;0;0;0.799385469;0.42294718;0.053163092;0.327070123;0.388512949;2.83E-75;0.693344017;0.327206369;0;0.271789095
13/09/2017;2017;9;13;0;0.713444425;0.05278324;0;0.402212719;0.29188498;0.501321293;0;0.358333333;0.243531889;0.642097146;0.258529421;0;0;0.234393601;0.293722994;0;0.412407354;0.327473958;0.306909248;0;0.080280797;0;0.81190871;0.436887626;0.04889094;0.293624891;0.363116124;2.57E-75;0.854313469;0.353092432;0;0.268341526
14/09/2017;2017;9;14;0;0.672310816;0.085316011;0;0.394432018;0.279045659;0.52373759;0;0.35625;0.248517277;0.689172299;0.259158839;0;0;0.226767113;0.395555556;0;0.418696057;0.347330729;0.328757851;0;0.079136199;0;0.812488275;0.463065025;0.043527309;0.311870571;0.337134503;1.92E-75;0.842283951;0.298267852;0;0.252867286
15/09/2017;2017;9;15;0;0.685580541;0.154810393;0;0.419563596;0.271380988;0.531430212;0;0.344791667;0.249204917;0.691167793;0.277496692;0;0;0.244959077;0.430857446;0;0.41121218;0.367838542;0.383257527;0;0;0;0.801446608;0.444017256;0.040976617;0.315880269;0.325083542;1.58E-75;0.871090931;0.275250551;0;0.277705716
16/09/2017;2017;9;16;0;0.711014304;0.150241105;0;0.391971491;0.285769711;0.530905656;0;0.3375;0.258466564;0.64800987;0.242939221;0;0;0.28374628;0.492899306;0;0.362169923;0.257161458;0.272769114;0;0;0;0.716301298;0.459631734;0.101848922;0.319485888;0.345071011;1.41E-75;0.87052667;0.294148401;0;0.252890042
17/09/2017;2017;9;17;0;0.719968046;0.131587079;0;0.38235307;0.29756487;0.526182061;0;0.3375;0.254534124;0.653280227;0.23642313;0;0;0.274516369;0.531603974;0;0.343773061;0.260091146;0.27997076;0;0;0;0.358150649;0.4384375;0.056888772;0.276840109;0.335547201;1.29E-75;0.856555872;0.354967259;0;0.23784817
18/09/2017;2017;9;18;0;0.704789315;0.080299625;0;0.400780702;0.273393214;0.514610134;0;0.3375;0.238310125;0.690135179;0.265977535;0;0;0.295048363;0.433517554;0;0.382728527;0.356770833;0.336446827;0;0.076595026;0;0.422967533;0.486801347;0.110859119;0.318631108;0.294757728;9.58E-76;0.908510605;0.45327957;0;0.264416075
19/09/2017;2017;9;19;0;0.74962671;0.0817603;0;0.378085526;0.274504741;0.518034062;0;0.3375;0.232959429;0.656163502;0.28681692;0;0;0.306335565;0.385349151;0;0.389590753;0.369466146;0.401505306;0;0.060872036;0;0.487784417;0.527382155;0.073167194;0.314248415;0.372096909;7.88E-76;0.885261554;0.328155156;0;0.22715274
20/09/2017;2017;9;20;0;0.827597354;0.064379682;0;0.386515351;0.286655439;0.519537257;0;0.3375;0.23465704;0.630934181;0.282798328;0;0;0.324627976;0.324689429;0;0.38348654;0.371419271;0.467403076;0;0.052380599;0;0.764489112;0.563409091;0.076336146;0.339627627;0.374916458;7.07E-76;0.844371637;0.449902812;0;0.218892226
21/09/2017;2017;9;21;0;0.831120468;0.061259363;0;0.394350877;0.276822605;0.517754806;0;0.3375;0.231970947;0.642192361;0.26942723;0;0;0.36749256;0.439143519;0;0.353759585;0.393229167;0.467890405;0;0.024085145;0;0.775654523;0.591160564;0.086749883;0.329789879;0.346700084;6.43E-76;0.903241532;0.496003584;0;0.233456217
22/09/2017;2017;9;22;0;0.799803649;0.060912921;0;0.372274123;0.268879741;0.505030445;0;0.3375;0.236161252;0.663216125;0.279804558;0;0;0.428470982;0.43242284;0;0.340003048;0.550130208;0.42216266;0;0.026131423;0;0.782118509;0.552825126;0.0704656;0.385692528;0.381077694;4.79E-76;0.897375356;0.512186035;0;0.214420626
23/09/2017;2017;9;23;0;0.765616974;0.070610955;0;0.367414474;0.278706337;0.49405714;0;0.3375;0.239900292;0.61193005;0.243802653;0;0;0.611640625;0.534693287;0;0.268809959;0.404622396;0.208793589;0;0.055583004;0;0.76871608;0.490433502;0.026167663;0.392779436;0.437071846;3.94E-76;0.853364593;0.455186104;0;0.173493537
24/09/2017;2017;9;24;0;0.744485755;0.171699438;0;0.359135965;0.284242764;0.480195157;0;0.3375;0.234356197;0.595810535;0.225650399;0;0;0.605546875;0.546398534;0;0.253745949;0.345703125;0.257661902;0;0.075301383;0;0.761812605;0.605762837;0.024308486;0.399695387;0.434502924;3.54E-76;0.822677667;0.438333333;0;0.218653286
25/09/2017;2017;9;25;0;0.701959774;0.064552903;0;0.354578947;0.27561502;0.473851394;0;0.3375;0.214092316;0.633994475;0.258315581;0;0;0.616525298;0.472948495;0;0.316119614;0.307291667;0.391108945;0;0.057747859;0;0.752231784;0.633012416;0.030010549;0.437989556;0.458980785;3.22E-76;0.807423235;0.406065274;0;0.253743401
26/09/2017;2017;9;26;0;0.683605089;0.036966292;0;0.343883772;0.294948852;0.478483735;0;0.3375;0.217981778;0.6487327;0.253441626;0;0;0.583218006;0.471958912;0;0.314122309;0.547851563;0.393708036;0;0.09803195;0;0.722965452;0.670418771;0.081238279;0.44641303;0.487552214;2.39E-76;0.728928063;0.362589261;0;0.23627799
27/09/2017;2017;9;27;0;0.637753837;0.034068352;0;0.340300439;0.274741766;0.473711608;0;0.3375;0.206270414;0.631219826;0.235906685;0;0;0.568947173;0.487805748;0;0.322055379;0.550130208;0.325346545;0;0.146497859;0;0.719911432;0.714719066;0.06300545;0.423691409;0.476879699;1.97E-76;0.70537868;0.363854081;0;0.179125705
28/09/2017;2017;9;28;0;0.63174237;0.030877809;0;0.311561404;0.275824601;0.460698801;0;0.340625;0.206807633;0.624718378;0.240001937;0;0;0.534140625;0.50341821;0;0.31369718;0.551106771;0.316033138;0;0.186770422;0;0.731057161;0.757918771;0.029052391;0.389593435;0.519131161;1.77E-76;0.674472934;0.353039702;0;0.256383124
29/09/2017;2017;9;29;0;0.606590067;0.034611423;0;0.301317982;0.271742764;0.443286254;0;0.35;0.204143029;0.610082073;0.240090701;0;0;0.484642857;0.493001543;0;0.305347002;0.316080729;0.314435781;0;0.161966403;0;0.740043551;0.773305976;0.05301512;0.383920801;0.459440267;1.61E-76;0.615525483;0.346693893;0;0.228154014
30/09/2017;2017;9;30;0;0.563248074;0.060119382;0;0.317791667;0.287527445;0.416548611;0;0.372395833;0.204529826;0.548569091;0.214252284;0;0;0.422890625;0.469872685;0;0.226549716;0.220703125;0.189110895;0;0.14173419;0;0.759637563;0.729951599;0.066123125;0.388085913;0.423099415;1.20E-76;0.567449351;0.341776951;0;0.278604588
01/10/2017;2017;10;1;0;0.541320253;0.117174625;0;0.558861842;0.285938124;0.433339037;0;0.38125;0.201113117;0.479898884;0.210318421;0;0;0.381618304;0.4356549;0;0.236961369;0.256184896;0.18494152;0;0.109806489;0;0.751119137;0.642927189;0.053255391;0.371425463;0.480096074;9.85E-77;0.50651472;0.317469327;0;0.215251229
02/10/2017;2017;10;2;0;0.541585289;0.095667135;0;0.519688596;0.286893713;0.45372283;0;0.383333333;0.216735431;0.574541358;0.237282528;0;0;0.352682292;0.494203318;0;0.294750858;0.334635417;0.287226554;0;0.055452899;0;0.785274916;0.59561553;0.095024613;0.381511874;0.414703425;8.84E-77;0.509570275;0.322518266;0;0.226413162
03/10/2017;2017;10;3;0;0.550995192;0.093473783;0;0.661298246;0.284716816;0.475726473;0;0.384895833;0.215166753;0.599254372;0.25525322;0;0;0.335751488;0.532456597;0;0.30238313;0.459309896;0.31078081;0;0.041230237;0;0.798224246;0.601244739;0.067657056;0.361649882;0.367397661;8.04E-77;0.506504827;0.340310863;0;0.301383579
04/10/2017;2017;10;4;0;0.604466792;0.088700843;0;0.627984649;0.283667665;0.508969582;0;0.369791667;0.202574351;0.554432196;0.270718344;0;0;0.314754464;0.514645062;0;0.309012738;0.247721354;0.285250162;0;0.050438076;0;0.809622069;0.587613636;0.066309189;0.340078329;0.395112782;5.99E-77;0.475869342;0.325892611;0;0.354360095
05/10/2017;2017;10;5;0;0.587095353;0.088511236;0;0.561839912;0.284108034;0.489546155;0;0.346875;0.203605811;0.592795837;0.253857203;0;0;0.297165179;0.534560185;0;0.269527866;0.513997396;0.306476067;0;0.060376318;0;0.810893007;0.580209386;0.055165846;0.335400348;0.410442774;4.93E-77;0.458867126;0.361055969;0;0.330932551
06/10/2017;2017;10;6;0;0.600238159;0.103190543;0;0.626708333;0.303275948;0.489904758;0;0.3375;0.204723225;0.614460627;0.282927439;0;0;0.300974702;0.519643133;0;0.273779157;0.530924479;0.319931774;0;0.053889163;0;0.783776591;0.527611532;0.049302625;0.322438767;0.316060986;4.42E-77;0.484989712;0.332610284;0;0.340273985
07/10/2017;2017;10;7;0;0.63827943;0.092647472;0;0.604157895;0.310417914;0.496153095;0;0.3375;0.196170707;0.533177771;0.239453213;0;0;0.290721726;0.519145448;0;0.205934963;0.203450521;0.245695257;0;0.161489625;0;0.767862856;0.566588805;0.04908726;0.329541216;0.325668338;4.02E-77;0.398588161;0.330577612;0;0.245425997
08/10/2017;2017;10;8;0;0.629673595;0.0767603;0;0.545870614;0.306596806;0.485301357;0;0.3375;0.190003438;0.518859296;0.220421387;0;0;0.286395089;0.507964892;0;0.185849617;0.249674479;0.229613385;0;0.1615028;0;0.752575586;0.577031776;0.062385724;0.319579137;0.341060986;2.99E-77;0.41040717;0.368119658;0;0.289095212
09/10/2017;2017;10;9;0;0.67181434;0.064864232;0;0.60775;0.294111776;0.483317623;0;0.3375;0.202832216;0.663126274;0.242164552;0;0;0.293939732;0.404907407;0;0.239439953;0.46875;0.284762833;0;0.001552207;0;0.74240557;0.593925715;0.048628692;0.335726719;0.319423559;2.46E-77;0.450303102;0.378913703;0;0.300928454
10/10/2017;2017;10;10;0;0.672599743;0.073689139;0;0.601622807;0.313411926;0.473419782;0;0.338541667;0.219571944;0.654198852;0.253151125;0;0;0.284404762;0.359425154;0;0.249157763;0.46875;0.249485597;0;0.111270586;0;0.74333438;0.573996212;0.057751699;0.296546687;0.321365915;2.21E-77;0.404726575;0.404380687;0;0.233251411
11/10/2017;2017;10;11;0;0.61915726;0.020891854;0;0.581416667;0.332210579;0.451060335;0;0.340104167;0.222945676;0.648606641;0.237516542;0;0;0.267392113;0.330951968;0;0.22060994;0.396484375;0.297189734;0;0.108052536;0;0.72110825;0.597716751;0.029169597;0.314885615;0.320426065;2.01E-77;0.406458531;0.343329542;0;0.226265247
12/10/2017;2017;10;12;0;0.568568954;0.041643258;0;0.552980263;0.322233034;0.431464723;0;0.3375;0.201005673;0.609493348;0.228801524;0;0;0.26593378;0.417621528;0;0.237895851;0.324544271;0.294130388;0;0.110008235;0;0.764815955;0.619217172;0.076407935;0.32002984;0.331244779;1.50E-77;0.360006727;0.35302764;0;0.176815948
13/10/2017;2017;10;13;0;0.537894195;0.015980805;0;0.534535088;0.273575349;0.426761037;0;0.3375;0.203799209;0.628103208;0.213215358;0;0;0.25937128;0.444727045;0;0.217934835;0.552408854;0.27842755;0;0.060332675;0;0.809683208;0.625006313;0.065563467;0.3128186;0.32593985;1.23E-77;0.346336657;0.33783223;0;0.272187329
14/10/2017;2017;10;14;0;0.509860837;0.006257022;0;0.507622807;0.309124251;0.411022233;0;0.3375;0.194150765;0.501911007;0.196208967;0;0;0.265918899;0.58891686;0;0.183070235;0.552408854;0.324426034;0;0.050250329;0;0.811589615;0.604398148;0.042387482;0.322563098;0.367481203;1.10E-77;0.350382241;0.303554591;0;0.341605225
15/10/2017;2017;10;15;0;0.48061354;0.003860019;0;0.499960526;0.312206836;0.389746145;0;0.3375;0.177217638;0.495617423;0.184415448;0;0;0.284977679;0.621306906;0;0.153339269;0.225585938;0.300546892;0;0.020788043;0;0.784430486;0.584833754;0.043225504;0.312274649;0.340601504;1.01E-77;0.27895774;0.268634546;0;0.26432505
16/10/2017;2017;10;16;0;0.461823598;0.014236891;0;0.485530702;0.278631487;0.376204874;0;0.3421875;0.198018738;0.581801845;0.190988025;0;0;0.281841518;0.599623843;0;0.20727051;0.523111979;0.369855967;0;0.060203393;0;0.764470896;0.611712963;0.033098922;0.316206639;0.337531328;7.48E-78;0.367321937;0.25099807;0;0.289391043
17/10/2017;2017;10;17;0;0.43758735;0.038644663;0;0.470144737;0.256485778;0.384452075;0;0.3375;0.196385594;0.591603637;0.197310448;0;0;0.272511161;0.578545525;0;0.239724709;0.586914063;0.418047433;0;0.066091074;0;0.799052764;0.616790825;0.034835033;0.302110531;0.328467001;6.16E-78;0.33183642;0.225500069;0;0.271413617
18/10/2017;2017;10;18;0;0.438492952;0.038298221;0;0.475256579;0.250698603;0.394386724;0;0.3375;0.200146123;0.617833387;0.208506827;0;0;0.262046131;0.539864969;0;0.217269067;0.620442708;0.405999567;0;0.070200099;0;0.83943237;0.582169613;0.012278774;0.284160139;0.339076859;5.52E-78;0.317222222;0.255151985;0;0.302384853
19/10/2017;2017;10;19;0;0.43972481;0.042270599;0;0.513796053;0.247979042;0.396100127;0;0.3375;0.229993983;0.652010246;0.201119234;0;0;0.252258185;0.613490548;0;0.206580678;0.570963542;0.462962963;0;0.075251153;0;0.843481365;0.541970749;0.024620546;0.285745369;0.32654553;5.03E-78;0.33691635;0.238244417;0;0.300985345
20/10/2017;2017;10;20;0;0.423432181;0.040395599;0;0.516960526;0.249538423;0.367167564;0;0.340625;0.227544267;0.646325502;0.198097221;0;0;0.250569196;0.642936921;0;0.210126095;0.565429688;0.410629196;0;0.060888505;0;0.819809255;0.540627104;0.059462904;0.254289444;0.270530493;3.74E-78;0.321433998;0.21991005;0;0.305923448
21/10/2017;2017;10;21;0;0.381749089;0.04042603;0;0.481160088;0.259698104;0.352250845;0;0.351041667;0.205926594;0.547861013;0.177967948;0;0;0.246837798;0.64958044;0;0.170709404;0.422200521;0.325752653;0;0.07544137;0;0.819723618;0.478001894;0.047452239;0.265378279;0.346595656;3.08E-78;0.260476417;0.201334781;0;0.320316767
22/10/2017;2017;10;22;0;0.400072418;0.062617041;0;0.487201754;0.263236028;0.357755387;0;0.3625;0.193248238;0.552106802;0.176991543;0;0;0.240517113;0.650446566;0;0.160935445;0.333007813;0.238520684;0;0.052594697;0;0.809334799;0.516684554;0.056916608;0.276467114;0.293671679;2.76E-78;0.368923314;0.22259512;0;0.292952394
23/10/2017;2017;10;23;0;0.422808039;0.046954588;0;0.517401316;0.252513723;0.376028887;0;0.355729167;0.195117758;0.665355112;0.202842064;0;0;0.24094122;0.668621721;0;0.172241473;0.617838542;0.338964696;0;0.15865942;0;0.806133375;0.554104588;0.03709564;0.291822081;0.295426065;2.51E-78;0.533508626;0.247876344;0;0.357295649
24/10/2017;2017;10;24;0;0.523685271;0.043132022;0;0.529875;0.261996008;0.401762041;0;0.352604167;0.193678013;0.615043987;0.20096188;0;0;0.25453869;0.665529514;0;0.185143742;0.473958333;0.369991336;0;0.211182477;0;0.811251047;0.53305766;0.022907876;0.300634092;0.267272348;1.87E-78;0.411286008;0.32366005;0;0.325391407
25/10/2017;2017;10;25;0;0.499490832;0.053979401;0;0.523951754;0.264240269;0.378210261;0;0.370833333;0.193828434;0.565410095;0.19443772;0;0;0.300651042;0.675152392;0;0.185264061;0.398763021;0.294346979;0;0.20467309;0;0.832438023;0.540196759;0.036739627;0.335338182;0.334502924;1.54E-78;0.339311095;0.360190585;0;0.299255871
26/10/2017;2017;10;26;0;0.498859225;0.048867041;0;0.523899123;0.259589571;0.376102213;0;0.366666667;0.191142341;0.600191771;0.201623576;0;0;0.323463542;0.674417438;0;0.183679854;0.486002604;0.350985488;0;0.182811265;0;0.859581658;0.555752315;0.027216655;0.337513987;0.335338346;1.38E-78;0.357557376;0.31810346;0;0.313603677
27/10/2017;2017;10;27;0;0.509680165;0.05696161;0;0.529184211;0.254720559;0.398462215;0;0.367708333;0.19748152;0.524773898;0.183991801;0;0;0.318266369;0.663441358;0;0.193919049;0.510416667;0.349469352;0;0;0;0.852682161;0.549006734;0.039045652;0.381061171;0.3106934;1.26E-78;0.327529677;0.294248346;0;0.27496359
28/10/2017;2017;10;28;0;0.577333065;0.04482912;0;0.518421053;0.272737026;0.403877614;0;0.3640625;0.177432525;0.344205423;0.168324941;0;0;0.302421875;0.601516204;0;0.144712356;0.539713542;0.253303011;0;0;0;0.840052764;0.597142256;0.032498242;0.370135522;0.422222222;9.35E-79;0.293084837;0.374314171;0;0.204521664
29/10/2017;2017;10;29;0;0.559300155;0.053649345;0;0.530114035;0.274347555;0.400502667;0;0.335416667;0.175348118;0.36866082;0.158161454;0;0;0.311860119;0.54882716;0;0.129074823;0.428385417;0.272119342;0;0;0;0.793281407;0.65023569;0.052095054;0.305856024;0.361883876;7.70E-79;0.23416548;0.409892128;0;0.282018023
30/10/2017;2017;10;30;0;0.670233082;0.039850187;0;0.589697368;0.263294661;0.437529573;0;0.34375;0.180806258;0.517662134;0.187280107;0;0;0.405048363;0.489564043;0;0.172237463;0.597981771;0.399962097;0;0;0;0.782430067;0.687097012;0.037177684;0.362831033;0.407477026;6.90E-79;0.304613802;0.529127033;0;0.317347078
31/10/2017;2017;10;31;0;0.608136983;0.034510768;0;0.548280702;0.299302645;0.415606411;0;0.3375;0.179173113;0.537896953;0.203043801;0;0;0.479903274;0.422416088;0;0.181943241;0.697916667;0.352745289;0;0.007913373;0;0.759062814;0.692734638;0.048000176;0.370524058;0.405785297;6.28E-79;0.34177113;0.501742832;0;0.298641453
01/11/2017;2017;11;1;0;0.569864272;0.050461142;0;0.528449561;0.301772705;0.401740468;0;0.3375;0.172726491;0.518746111;0.189963203;0;0;0.385063244;0.4237201;0;0.141876825;0.671223958;0.373077756;0;0.199518281;0;0.753139238;0.762689394;0.010520687;0.337187617;0.381119465;4.68E-79;0.2624632;0.474621588;0;0.308483524
02/11/2017;2017;11;2;0;0.530569492;0.03068118;0;0.51672807;0.305249501;0.389329954;0;0.346354167;0.177131683;0.518971409;0.213356573;0;0;0.389203869;0.367424769;0;0.181285494;0.630859375;0.372834091;0;0.011948287;0;0.761566583;0.772693603;0.046879395;0.382739649;0.384565581;3.85E-79;0.298908278;0.460157499;0;0.27248316
03/11/2017;2017;11;3;0;0.518350953;0.02971676;0;0.511157895;0.289741766;0.407220057;0;0.35;0.196772391;0.514989003;0.207183435;0;0;0.43530506;0.497251157;0;0.192619598;0.686197917;0.403292181;0;0.200425725;0;0.744231156;0.78148569;0.064713725;0.409828422;0.410401003;3.45E-79;0.318079693;0.446175214;0;0.250898871
04/11/2017;2017;11;4;0;0.511991579;0.031058052;0;0.474232456;0.293405689;0.377334891;0;0.35;0.195654977;0.410919832;0.191262387;0;0;0.439032738;0.536528742;0;0.150090641;0.583658854;0.419238683;0;0.125346673;0;0.7468884;0.748787879;0.03972105;0.397317543;0.462656642;3.14E-79;0.284293289;0.439384478;0;0.287866375
05/11/2017;2017;11;5;0;0.481918563;0.050983146;0;0.542484649;0.299210329;0.365392163;0;0.35;0.211255802;0.401766844;0.229866692;0;0;0.44171503;0.424565008;0;0.170396573;0.579101563;0.465183019;0;0.234333827;0;0.752536432;0.735545034;0.047959154;0.370135522;0.405116959;2.34E-79;0.304844888;0.428772746;0;0.290358183
06/11/2017;2017;11;6;0;0.520654154;0.038473783;0;0.621600877;0.280073603;0.446287706;0;0.353125;0.21879835;0.453575797;0.282289952;0;0;0.416655506;0.393081597;0;0.248175153;0.705729167;0.466157678;0;0.169566864;0;0.778636516;0.716508838;0.056144515;0.370959219;0.43226817;1.92E-79;0.427122903;0.397036807;0;0.27472465
07/11/2017;2017;11;7;0;0.590659529;0.043518258;0;0.590510965;0.264161677;0.466813847;0;0.35;0.214951865;0.569665272;0.270133308;0;0;0.431889881;0.388718171;0;0.250104277;0.815104167;0.544563569;0;0.202672101;0;0.772690327;0.737468434;0.071020863;0.36385677;0.388951546;1.73E-79;0.65268202;0.423201337;0;0.312818587
08/11/2017;2017;11;8;0;0.593894463;0.049590356;0;0.597423246;0.267277944;0.461764021;0;0.35;0.245336943;0.560247023;0.287878054;0;0;0.441302083;0.372289738;0;0.276486348;0.823567708;0.538796838;0;0.148894104;0;0.765153476;0.761483586;0.09636955;0.333535372;0.362781955;1.57E-79;0.706903292;0.419216294;0;0.282222829
09/11/2017;2017;11;9;0;0.580076748;0.030751404;0;0.575703947;0.246568114;0.452688583;0;0.3546875;0.258574007;0.465294765;0.300785159;0;0;0.462749256;0.375504437;0;0.255370263;0.716471354;0.480425601;0;0.150758399;0;0.778902638;0.775861742;0.077849566;0.322827303;0.386988304;1.17E-79;0.600013454;0.382663014;0;0.266589295
10/11/2017;2017;11;10;0;0.535838858;0.050390918;0;0.585844298;0.254645709;0.43322518;0;0.3625;0.286745745;0.543957193;0.295854717;0;0;0.482473958;0.518084491;0;0.244228671;0.625;0.461825861;0;0.202558465;0;0.749931114;0.778576389;0.038726266;0.333115753;0.401336675;9.62E-80;0.502185818;0.384261097;0;0.274076097
11/11/2017;2017;11;11;0;0.511680254;0.079927434;0;0.565815789;0.270168413;0.439846536;0;0.3625;0.295642084;0.47676215;0.247062716;0;0;0.463508185;0.515385802;0;0.150756409;0.563802083;0.352691141;0;0.207092391;0;0.744548157;0.698308081;0.073041198;0.363545941;0.396929825;8.63E-80;0.421115859;0.361356493;0;0.330557073
12/11/2017;2017;11;12;0;0.62621842;0.134208801;0;0.702017544;0.271685379;0.500899636;0;0.3515625;0.276538594;0.546558846;0.323605597;0;0;0.477146577;0.338660301;0;0.140027914;0.579427083;0.357564436;0;0.209570158;0;0.750767588;0.693722643;0.027943331;0.334079324;0.400355054;7.85E-80;0.41390353;0.330966708;0;0.263699254
13/11/2017;2017;11;13;0;0.66993221;0.17338015;0;0.708324561;0.26179017;0.500512595;0;0.3375;0.276710504;0.608208615;0.400249346;0;0;0.523839286;0.388606289;0;0.217986973;0.646484375;0.459172623;0;0.14048913;0;0.717235134;0.705974327;0.046245019;0.371705209;0.454532164;5.85E-80;0.623334916;0.508884753;0;0.323161296
14/11/2017;2017;11;14;0;0.649007048;0.178000936;0;0.705414474;0.262078343;0.490290399;0;0.3375;0.245358432;0.62666023;0.418659824;0;0;0.523578869;0.374254437;0;0.227632592;0.734375;0.422920728;0;0.00907444;0;0.669800042;0.702165404;0.060916256;0.362100584;0.536925647;4.81E-80;0.558885328;0.509022264;0;0.307505006
15/11/2017;2017;11;15;0;0.618421131;0.165046816;0;0.675460526;0.260512725;0.492886064;0;0.338020833;0.259798865;0.596345617;0.424812788;0;0;0.422678571;0.4427826;0;0.222928097;0.704752604;0.463775179;0;0.236706192;0;0.629785385;0.701266835;0.104691163;0.420039164;0.545238095;4.32E-80;0.555798116;0.482844637;0;0.229337338
16/11/2017;2017;11;16;0;0.587985277;0.144817416;0;0.580837719;0.260792166;0.498996171;0;0.338541667;0.251375279;0.581431713;0.435089248;0;0;0.357726935;0.472291667;0;0.218488305;0.687174479;0.464533247;0;0.017392128;0;0.632862856;0.722733586;0.11008849;0.413263086;0.572869674;3.93E-80;0.496057692;0.436995106;0;0.300837429
17/11/2017;2017;11;17;0;0.558638685;0.145835674;0;0.558464912;0.259991267;0.477385298;0;0.338541667;0.252943957;0.549916854;0.410110229;0;0;0.326584821;0.445154321;0;0.207607405;0.636067708;0.476283301;0;0.193666831;0;0.616546273;0.745895412;0.125949367;0.421127067;0.517648287;2.92E-80;0.433339664;0.41847429;0;0.2786501
18/11/2017;2017;11;18;0;0.509456937;0.132993914;0;0.514587719;0.260963074;0.446119719;0;0.3375;0.235215747;0.44775641;0.340636196;0;0;0.356897321;0.405504437;0;0.14842622;0.553710938;0.378059346;0;0.164883893;0;0.579389657;0.713294402;0.063544597;0.447780679;0.528153718;2.41E-80;0.414912947;0.402973876;0;0.272494539
19/11/2017;2017;11;19;0;0.472555695;0.129538858;0;0.490868421;0.263727545;0.421612537;0;0.3375;0.225330927;0.445596503;0.288434847;0;0;0.402150298;0.398351659;0;0.135708442;0.495768229;0.302875244;0;0.237080863;0;0.557393635;0.69306713;0.05655034;0.418997886;0.546846282;2.16E-80;0.333089981;0.364671561;0;0.333799836
20/11/2017;2017;11;20;0;0.491267993;0.113302903;0;0.520135965;0.251877495;0.421647682;0;0.3375;0.233238783;0.626758127;0.323944514;0;0;0.423385417;0.443166474;0;0.19263163;0.708658854;0.062648906;0;0.217860672;0;0.570945561;0.698808923;0.103702239;0.43856459;0.551044277;1.96E-80;0.381424897;0.358638682;0;0.360231203
