Date;Year;Month;Day;AT;BG;CH;CZ;DE;ES;FR;HU;IT;ME;NO;PL;PT;RO;RS;SE;SK
03/12/2017;2017;12;3;0.076368746;0.20356814;0.090315945;0.066374502;0.042626752;0.034241528;0.18097234;0.352247024;0.038247619;0;0.561113155;0.091589209;0.011265127;0.057763158;0.082429991;0.418629142;0.01641405
04/12/2017;2017;12;4;0.197297639;0.194129834;0.369229277;0.140268924;0.046496844;0.088563194;0.302924918;0.310208333;0.148771429;0.245634747;0.719147389;0.122179487;0.061837184;0.131600877;0.107723577;0.590882722;0.040666264
05/12/2017;2017;12;5;0.091995503;0.166528545;0.390601096;0.072023019;0.033944;0.090174227;0.307612481;0.274557292;0.16012381;0.283423489;0.637181175;0.122168803;0.1;0.13058114;0.367660343;0.540349639;0.026198671
06/12/2017;2017;12;6;0.171961776;0.163627993;0.433913927;0.146153718;0.04534189;0.093559794;0.352716357;0.299200149;0.142466667;0.140883285;0.657762124;0.091570513;0.096790429;0.116754386;0.45336495;0.537334065;0.045047303
07/12/2017;2017;12;7;0.099326869;0.152946593;0.448185229;0.086195772;0.025352458;0.107891226;0.326347548;0.339903274;0.091361905;0.202960526;0.562503917;0.106907051;0.042172717;0.123223684;0.479110208;0.438290478;0.027629831
08/12/2017;2017;12;8;0.091943508;0.152209945;0.338561913;0.135848274;0.033639174;0.065396153;0.23511724;0.377529762;0.033961905;0.023512427;0.568083364;0.122235577;0.033146315;0.141392544;0.441056911;0.440754678;0.058381643
09/12/2017;2017;12;9;0.082068578;0.102808471;0.293236525;0.062554781;0.030262407;0.025981444;0.188221358;0.435453869;0.04107619;0;0.528094342;0.122152778;0.033858636;0.111019737;0.362917796;0.394512386;0.010462963
10/12/2017;2017;12;10;0.084669758;0.13031768;0.121394021;0.046686034;0.031610421;0.06128028;0.114263152;0.460427827;0.039961905;0;0.59809044;0.055333868;0.03419967;0.046754386;0.039747064;0.461780077;0.010278784
11/12/2017;2017;12;11;0.19943086;0.14373849;0.307360487;0.134429504;0.02802923;0.084336141;0.19789009;0.373965774;0.129790476;0.0002327;0.757536139;0.090793269;0.150145765;0.192401316;0.584236676;0.642560364;0.038516506
12/12/2017;2017;12;12;0.138136594;0.090906998;0.413133167;0.105127822;0.037969727;0.067105286;0.258256388;0.222526042;0.183657143;0;0.761325127;0.091778846;0.22469747;0.124583333;0.462850045;0.61832863;0.016188607
13/12/2017;2017;12;13;0.081817032;0.105732044;0.438306962;0.123173971;0.029506674;0.06508441;0.214797716;0.13453497;0.243247619;0;0.678939877;0.091690705;0.059240924;0.184780702;0.276535682;0.558892547;0.030248591
14/12/2017;2017;12;14;0.115222035;0.09196593;0.382000732;0.087058433;0.033779824;0.059200544;0.256054347;0.122801339;0.160342857;0;0.758195312;0.122214209;0.056141364;0.171940789;0.243563686;0.583926518;0.031360709
15/12/2017;2017;12;15;0.286790332;0.061556169;0.236463948;0.190574369;0.03791949;0.062108687;0.242011906;0.060115327;0.137390476;0.585544591;0.82768647;0.122264957;0.05669967;0.154714912;0.059620596;0.643242396;0.028867754
16/12/2017;2017;12;16;0.094693648;0.040676796;0.117265551;0.063188911;0.032235493;0.046811507;0.14353258;0.004133185;0.089571429;0;0.79950401;0.122203526;0.060951595;0.065383772;0.14295393;0.572000105;0.038337359
17/12/2017;2017;12;17;0.128260259;0.081169429;0.089155182;0.091842076;0.038413467;0.079448543;0.127920868;0.004549851;0.066952381;0;0.762961322;0.091653312;0.057191969;0.050186404;0.100271003;0.565644925;0.034963768
18/12/2017;2017;12;18;0.344276279;0.114157459;0.340731676;0.188164564;0.054646239;0.07904524;0.248223181;0.004601935;0.138057143;0.291945663;0.813774681;0.152721688;0.049238174;0.159649123;0.280600723;0.626763876;0.072713366
19/12/2017;2017;12;19;0.299065486;0.162983425;0.337547894;0.203878375;0.046050643;0.056205201;0.217323735;0.00453125;0.138047619;0.520103558;0.826679425;0.122248932;0.056570407;0.292730263;0.283988257;0.624349326;0.018601047
20/12/2017;2017;12;20;0.273296796;0.105801105;0.375257078;0.210568282;0.044806144;0.079561904;0.217237679;0.004150546;0.139238095;0.576928606;0.783547225;0.091690705;0.052868537;0.165690789;0.440266486;0.5750993;0.060934984
21/12/2017;2017;12;21;0.15455312;0.167794659;0.328054223;0.150970562;0.032045474;0.072285007;0.184065322;0.004613095;0.099209524;0.546987086;0.738124907;0.061111111;0.132136964;0.193026316;0.537149955;0.54285565;0.03447967
22/12/2017;2017;12;22;0.143406408;0.109369245;0.217823516;0.164923639;0.04647853;0.092474145;0.129495201;0.004624256;0.099285714;0.131670322;0.709167394;0.09164797;0.156028603;0.13254386;0.447154472;0.546500993;0.045325081
23/12/2017;2017;12;23;0.048749297;0.14912523;0.075966721;0.066607459;0.033469206;0.065546574;0.055137083;0.004453125;0.067238095;0.034934211;0.418571953;0.122155449;0.234416942;0.089155702;0.010614273;0.317377443;0.035532407
24/12/2017;2017;12;24;0.057528106;0.089940147;0.068492412;0.047386565;0.032039683;0.082681508;0.084821609;0.003448661;0.062895238;0.011553363;0.471797535;0.061177885;0.216509901;0.058245614;0.012759711;0.333516254;0.016972625
25/12/2017;2017;12;25;0.07344154;0.01424954;0.065319348;0.069775896;0.039844438;0.057188388;0.063945248;0.003727679;0.042390476;0.034259259;0.471970891;0.122134081;0.038256326;0.081875;0.074186992;0.334535382;0.027685185
26/12/2017;2017;12;26;0.061011804;0.064848066;0.062156492;0.060598716;0.03974932;0.068384956;0.100706678;0.003549107;0.046419048;0;0.48034044;0.12215812;0.11860286;0.088464912;0.122741644;0.342123968;0.005672303
27/12/2017;2017;12;27;0.109629005;0.104880295;0.072537005;0.130345839;0.043128547;0.073453496;0.105839712;0.002823661;0.081209524;0.017298977;0.698665072;0.183311966;0.154075908;0.15814693;0.01230804;0.544896519;0.000174114
28/12/2017;2017;12;28;0.060905003;0.052762431;0.092205917;0.148387561;0.037480383;0.084737264;0.137913579;0.002991071;0.108285714;0;0.736577759;0.152775107;0.233228823;0.088826754;0.118563686;0.576079231;0.027984098
29/12/2017;2017;12;29;0.067349635;0.063190608;0.096341789;0.210451527;0.0301282;0.092812048;0.146337019;0.004036458;0.117161905;0;0.664726372;0.122184829;0.326787679;0.112357456;0.039182475;0.531344727;0.042826087
30/12/2017;2017;12;30;0.06146009;0.104834254;0.066161954;0.083598938;0.033904838;0.105188005;0.111534645;0.005223214;0.090514286;0.045205897;0.548003081;0.1221875;0.255354785;0.06183114;0.189363144;0.483173931;0.023555757
31/12/2017;2017;12;31;0.092322934;0.082941989;0.056344852;0.055085215;0.033411295;0.058524739;0.174406714;0.004002976;0.071361905;0;0.501844745;0.091578526;0.055761826;0.021436404;0.057249322;0.455053831;0.009719203
01/01/2018;2018;1;1;0.077304578;0.031606814;0.051260253;0.059877158;0.030615885;0.061701525;0.178125243;0.00390997;0.052142757;0;0.45986283;0.060690021;0.052786029;0.042324042;0.010501355;0.410974042;0.016653583
02/01/2018;2018;1;2;0.100463428;0.077186924;0.049656876;0.221728641;0.035067274;0.08853159;0.198098819;0.002114335;0.095939855;0.227380413;0.704170504;0.151754246;0.078462596;0.038325007;0.029471545;0.611490794;0.054701087
03/01/2018;2018;1;3;0.096129257;0.088512891;0.051867175;0.135513502;0.044463686;0.121313725;0.208440196;0.003199405;0.109726037;0.146931647;0.684787184;0.151857749;0.081419142;0.056720571;0.011630533;0.532057914;0.038235709
04/01/2018;2018;1;4;0.165817979;0.11691989;0.048560438;0.157314077;0.049763961;0.106766885;0.250728608;0.003487103;0.110386295;0.224879783;0.746725735;0.147762739;0.057651265;0.080429924;0.010840108;0.586622463;0.063627214
05/01/2018;2018;1;5;0.191595477;0.064456722;0.064906028;0.102377158;0.043205512;0.138675381;0.272980298;0.00280878;0.116425452;0.165694235;0.735864484;0.182250531;0.131545655;0.120442195;0.113595303;0.599423684;0.065765902
06/01/2018;2018;1;6;0.114789224;0.072928177;0.029352297;0.074943006;0.030125145;0.119529412;0.225839356;0.00234747;0.076308191;0;0.715363517;0.121409236;0.160682068;0.058791305;0.008468835;0.534738333;0.012028986
07/01/2018;2018;1;7;0.081111111;0.07592081;0.053773975;0.04728641;0.033307075;0.121673203;0.199313165;0.002481399;0.062266709;0;0.595737956;0.060756369;0.173476348;0.041239372;0.009598013;0.452308922;0.020577697
08/01/2018;2018;1;8;0.149272753;0.119337017;0.134311748;0.147972001;0.028723886;0.172324619;0.261725732;0.00281994;0.152017748;0.088791541;0.695032424;0.151759554;0.407010451;0.071347182;0.046860885;0.590828579;0.062374195
09/01/2018;2018;1;9;0.156742044;0.111740331;0.134699738;0.188221558;0.039518012;0.130703704;0.290714619;0.072328869;0.164721107;0.172609517;0.720369468;0.045530786;0.131710671;0.082906039;0.124661247;0.590094468;0.066610306
10/01/2018;2018;1;10;0.211936069;0.095902394;0.121984351;0.276194112;0.045290726;0.090145969;0.273597187;0.119973958;0.128609409;0.299669562;0.81467579;0.097996285;0.102431243;0.131409414;0.60602981;0.653554559;0.058404791
11/01/2018;2018;1;11;0.281024567;0.076956722;0.135854764;0.246242807;0.051237196;0.092788671;0.283190526;0.108098958;0.178340024;0.377900302;0.84002534;0.174336518;0.069084158;0.128856604;0.158423668;0.660169394;0.074007649
12/01/2018;2018;1;12;0.293742323;0.057665746;0.144505705;0.209608234;0.058990668;0.152285403;0.294731678;0.105543155;0.146093035;0.36961858;0.821918944;0.121011146;0.162739274;0.08595188;0.243224932;0.653285472;0.066410024
13/01/2018;2018;1;13;0.113460357;0.051243094;0.133209451;0.183673085;0.03905693;0.105614379;0.280854123;0.11405878;0.110984929;0;0.729247517;0.060721868;0.105954345;0.037733368;0.091124661;0.576932723;0.039773551
14/01/2018;2018;1;14;0.085795645;0.106998158;0.126702359;0.152524347;0.040151837;0.128481481;0.260297661;0.146428571;0.074811606;0;0.601567639;0.030342357;0.108193069;0.020904549;0.007904246;0.535994942;0.014359903
15/01/2018;2018;1;15;0.162816862;0.2518186;0.192689177;0.199444998;0.046767795;0.12653159;0.272533419;0.201439732;0.161393408;0.292869461;0.598611106;0.091127919;0.081144114;0.124013936;0.125;0.529751082;0.056013486
16/01/2018;2018;1;16;0.206933277;0.110336096;0.182816528;0.245063081;0.046876736;0.103699346;0.238293697;0.250223214;0.169483766;0.287165785;0.671623336;0.060740446;0.104507701;0.068202735;0.046409214;0.586024202;0.0584843
17/01/2018;2018;1;17;0.195078169;0.058977901;0.210522741;0.235257857;0.052904876;0.111318083;0.283617976;0.307712054;0.150899711;0.2756143;0.717614735;0.144137473;0.073157316;0.100567534;0.244015357;0.641631137;0.044354871
18/01/2018;2018;1;18;0.171136237;0.054558011;0.199548027;0.243546923;0.052435185;0.1608061;0.289728569;0.383857887;0.169730263;0.273314451;0.761846514;0.060278662;0.081889439;0.222938031;0.20234869;0.644285431;0.052299718
19/01/2018;2018;1;19;0.279462591;0.093669429;0.186990672;0.341492364;0.058825521;0.112766885;0.325993821;0.450450149;0.175161983;0.268691465;0.835984423;0.155987261;0.046652915;0.145039004;0.206300813;0.66080423;0.058341385
20/01/2018;2018;1;20;0.155958961;0.158586556;0.167971169;0.20560591;0.052416233;0.086854031;0.29398364;0.460758929;0.123811536;0.01791289;0.787936304;0.030167197;0.02480473;0.043145762;0.183943089;0.61732188;0.033751006
21/01/2018;2018;1;21;0.149297878;0.129788214;0.099968471;0.126746348;0.046866319;0.10772549;0.295037693;0.488337054;0.052908656;0.017556647;0.780611957;0.030066348;0.058388339;0.040384784;0.010501355;0.615822309;0.032855274
22/01/2018;2018;1;22;0.283620882;0.100621547;0.222485739;0.277360004;0.044944517;0.101165577;0.414335121;0.498515625;0.155248609;0.272931143;0.829529267;0.121584395;0.058182068;0.101016741;0.21104336;0.679703012;0.047554348
23/01/2018;2018;1;23;0.254395589;0.105294659;0.223079864;0.329521912;0.041814308;0.173494553;0.39650851;0.52546875;0.158664343;0.287061934;0.803279391;0.075904989;0.080046755;0.128757998;0.304087624;0.629746902;0.051902174
24/01/2018;2018;1;24;0.103683696;0.114157459;0.180545714;0.293579571;0.040381004;0.121686275;0.339643079;0.596889881;0.152387492;0.296052367;0.598889189;0.045536093;0.082433993;0.099165133;0.109078591;0.493894602;0.033418881
25/01/2018;2018;1;25;0.219709659;0.128314917;0.237004625;0.370983842;0.052918403;0.111572985;0.385365664;0.650345982;0.15589126;0.335352467;0.648504854;0.052980361;0.092062706;0.093884214;0.506436314;0.534513658;0.038863728
26/01/2018;2018;1;26;0.292324121;0.12053407;0.234073312;0.506114985;0.055871166;0.091714597;0.423467009;0.648299851;0.161490246;0.347734139;0.787107259;0.151557856;0.104251925;0.118535805;0.387195122;0.635546638;0.06207025
27/01/2018;2018;1;27;0.109769682;0.107389503;0.149643;0.416848163;0.043539931;0.084594771;0.366242131;0.647749256;0.073165364;0.089831319;0.726709624;0.091212845;0.052422992;0.050858971;0.023825655;0.555904759;0.032042069
28/01/2018;2018;1;28;0.038020659;0.084277164;0.120629433;0.212873506;0.03144401;0.09271024;0.276254177;0.634337798;0.043805902;0.083766365;0.516442385;0.030387473;0.041025853;0.031652643;0.020212285;0.410088407;0.043680556
29/01/2018;2018;1;29;0.082822446;0.048756906;0.298008326;0.419256308;0.039252604;0.117860566;0.361282739;0.650863095;0.150309881;0.234045821;0.622675451;0.030464437;0.03999725;0.122512928;0.343721771;0.570158526;0.064410225
30/01/2018;2018;1;30;0.205351759;0.032711786;0.249097209;0.422278663;0.044460938;0.132738562;0.367636201;0.656540179;0.128750264;0.296829053;0.73202355;0.030400743;0.1179978;0.087956876;0.608739837;0.61294334;0.058921095
31/01/2018;2018;1;31;0.105203797;0.100046041;0.256497919;0.390782426;0.044044705;0.179270153;0.331026074;0.659255952;0.164236918;0.290496601;0.644752554;0.045567941;0.065739824;0.075598212;0.257226739;0.557208393;0.017924718
01/02/2018;2018;2;1;0.180714685;0.072882136;0.261559975;0.362083333;0.046231988;0.105614379;0.364274889;0.67484375;0.147439961;0.304773414;0.665159045;0.113558917;0.066905941;0.079323341;0.306458898;0.582988484;0.045544485
02/02/2018;2018;2;2;0.163960078;0.060865562;0.211579556;0.349449978;0.031607277;0.100527233;0.419848255;0.711495536;0.163189309;0.303375504;0.786149729;0.121616242;0.072483498;0.091539574;0.333897922;0.638365519;0.033867754
03/02/2018;2018;2;3;0.148749302;0.037407919;0.142950509;0.256105578;0.033050854;0.06640305;0.369958032;0.661510417;0.111337066;0.202119209;0.781850849;0.030130042;0.072808031;0.088406083;0.063685637;0.611553493;0.007602657
04/02/2018;2018;2;4;0.073217476;0.095257827;0.105382593;0.188757193;0.037516131;0.118180828;0.283078806;0.578716518;0.107551588;0.133965257;0.718166086;0.030138004;0.128855886;0.061409852;0.105352304;0.572188434;0.015796095
05/02/2018;2018;2;5;0.238546901;0.109461326;0.281342276;0.184726649;0.037597295;0.157346405;0.418089881;0.407254464;0.167300514;0.32597495;0.820496663;0.075469745;0.144141914;0.091813481;0.208107498;0.713626246;0.057116546
06/02/2018;2018;2;6;0.210097711;0.09198895;0.309945883;0.207808212;0.052647931;0.160010893;0.507689244;0.146767113;0.127729065;0.329303248;0.849114496;0.075753715;0.197612761;0.150560961;0.464882565;0.713830021;0.016334541
07/02/2018;2018;2;7;0.333930765;0.091344383;0.327763799;0.30834274;0.05598792;0.190461874;0.485291832;0.004613095;0.161155715;0.301263218;0.857076249;0.075424628;0.189889989;0.116804716;0.302393857;0.707251761;0.055784018
08/02/2018;2018;2;8;0.27881072;0.102394107;0.308576704;0.17288734;0.049947121;0.187472767;0.459105658;0.00390625;0.185778928;0.32847495;0.821180056;0.090485669;0.119887239;0.172626874;0.322154472;0.668048676;0.03386876
09/02/2018;2018;2;9;0.277072864;0.122053407;0.295737974;0.218474989;0.058829065;0.135666667;0.489755771;0.003563988;0.128398127;0.344673338;0.761353658;0.075448514;0.091336634;0.150593829;0.196364047;0.626011035;0.056474436
10/02/2018;2018;2;10;0.168340313;0.19728361;0.145369103;0.244994467;0.049019459;0.102642702;0.327164452;0.004170387;0.107384323;0.266611908;0.722802025;0.056528662;0.034526953;0.059087124;0.018744354;0.598566786;0.013719807
11/02/2018;2018;2;11;0.050122836;0.156790976;0.119656799;0.142008632;0.03589417;0.08687146;0.232372542;0.036808036;0.081308543;0.121581067;0.54517904;0.030387473;0.027640264;0.01878999;0.010953026;0.48824639;0.016572061
12/02/2018;2018;2;12;0.14586823;0.285336096;0.243399322;0.253842408;0.04372649;0.138668845;0.350766496;0.145546875;0.17002958;0.324116314;0.688613017;0.033808386;0.147024202;0.08847182;0.430781391;0.613181077;0.029995974
13/02/2018;2018;2;13;0.22877024;0.181353591;0.232790703;0.261293161;0.045991536;0.099607843;0.337321248;0.167719494;0.139050285;0.329321501;0.780431473;0.075546709;0.033465347;0.088438952;0.417344173;0.655412043;0.029931562
14/02/2018;2018;2;14;0.176895589;0.166298343;0.25443193;0.215655157;0.049903646;0.105405229;0.375242869;0.199668899;0.140309177;0.328063318;0.720751053;0.07558121;0.038468097;0.084253659;0.599932249;0.636602086;0.017311795
15/02/2018;2018;2;15;0.214487716;0.200529466;0.245987126;0.205341965;0.049556641;0.152078431;0.325075775;0.261755952;0.158681949;0.321564703;0.624414439;0.060907643;0.114477448;0.079958804;0.422764228;0.617097206;0.032420491
16/02/2018;2018;2;16;0.269942769;0.24288674;0.222743987;0.3108527;0.049527922;0.189616558;0.293274462;0.320993304;0.150679625;0.349738167;0.756122805;0.030429936;0.177733773;0.111184153;0.404584463;0.676719544;0.048036433
17/02/2018;2018;2;17;0.240020938;0.244244936;0.152758171;0.259153386;0.034497758;0.126681917;0.288145061;0.365524554;0.086203254;0.311300982;0.772541202;0.045225584;0.107772277;0.061628977;0.34428636;0.621977344;0.020665258
18/02/2018;2018;2;18;0.08815187;0.260197974;0.120126889;0.165115095;0.032632161;0.117553377;0.263610399;0.413608631;0.070321854;0.208462991;0.698948973;0.030151274;0.088333333;0.058002454;0.054539295;0.581337388;0.011187601
19/02/2018;2018;2;19;0.275749581;0.249493554;0.326644542;0.301107791;0.045593678;0.183302832;0.398679762;0.473426339;0.154658779;0.313748741;0.818660434;0.030180467;0.171639164;0.131617583;0.664634146;0.688504504;0.034607488
20/02/2018;2018;2;20;0.243477108;0.273342541;0.256676997;0.269238601;0.041210648;0.129814815;0.410964094;0.522775298;0.150248257;0.395878021;0.82947371;0.030164544;0.068930143;0.169077044;0.590108401;0.682939892;0.048083736
21/02/2018;2018;2;21;0.207601898;0.223802947;0.21216366;0.25270363;0.035619213;0.123736383;0.387692353;0.558928571;0.117376224;0.386446375;0.809893763;0.045114119;0.124430693;0.116782803;0.870257453;0.672591803;0.02447967
22/02/2018;2018;2;22;0.206513121;0.234553407;0.261936401;0.227571381;0.027014395;0.128947712;0.414932579;0.559315476;0.176535319;0.33577354;0.811586577;0.045557325;0.174771727;0.079389079;0.699864499;0.658364161;0.023984501
23/02/2018;2018;2;23;0.172603294;0.299585635;0.33826881;0.265154936;0.024529514;0.183660131;0.417890728;0.582600446;0.190700049;0.348644889;0.789155574;0.090886412;0.243575358;0.160333947;0.292231256;0.656428303;0.05123289
24/02/2018;2018;2;24;0.0803378;0.289134438;0.225285692;0.113285746;0.028145255;0.168755991;0.374140242;0.619776786;0.158321009;0.243607125;0.663268407;0.015188429;0.261520902;0.051209571;0.036472448;0.566615984;0.004282407
25/02/2018;2018;2;25;0.077292016;0.244175875;0.224199661;0.088640438;0.024699002;0.108610022;0.265805938;0.641186756;0.08048102;0.149572633;0.643159063;0.030249469;0.174845985;0.059580156;0.547312556;0.546565093;0.021008454
26/02/2018;2018;2;26;0.195704913;0.257849908;0.354695267;0.15519699;0.036599682;0.164607843;0.463734748;0.64827753;0.265053877;0.365154834;0.768380812;0.060339703;0.255121012;0.185599088;0.60196477;0.658515685;0.047980072
27/02/2018;2018;2;27;0.231045505;0.242196133;0.485574699;0.280308212;0.049446976;0.231928105;0.512910935;0.637127976;0.286314177;0.3805929;0.783967026;0.030193737;0.365360286;0.246132439;0.413730804;0.668121826;0.030142915
28/02/2018;2018;2;28;0.131663875;0.282044199;0.477772202;0.225903608;0.045198351;0.213823529;0.523854628;0.612619048;0.263196352;0.352204179;0.79738845;0.071934713;0.243833883;0.210469805;0.466350497;0.663641399;0.0121407
01/03/2018;2018;3;1;0.096363763;0.359046961;0.449645621;0.251807216;0.037636357;0.153019608;0.479487254;0.61921131;0.275635608;0.376392246;0.779545736;0.076295117;0.237978548;0.360209045;0.88267841;0.671141869;0.067697262
02/03/2018;2018;3;2;0.209436069;0.283218232;0.421673373;0.110071934;0.042278791;0.204954248;0.435848488;0.633377976;0.25934925;0.38539149;0.794601449;0.030249469;0.369317932;0.404680515;0.861336947;0.667063766;0.016408011
03/03/2018;2018;3;3;0.085270798;0.218462247;0.332458449;0.082714143;0.034024884;0.166579521;0.339021334;0.583229167;0.134340447;0.354419058;0.739295897;0.015130042;0.329636964;0.241990972;0.677506775;0.599705833;0.02352657
04/03/2018;2018;3;4;0.05953378;0.249493554;0.169942337;0.072148074;0.031772425;0.154777778;0.280713259;0.575993304;0.097251567;0.277177744;0.676473458;0.015042463;0.32790429;0.111085546;0.295731707;0.546392668;0.022877415
05/03/2018;2018;3;5;0.205309883;0.336717311;0.255535153;0.141269367;0.034144097;0.222496732;0.305476218;0.602220982;0.189696457;0.279497734;0.768292613;0.087027601;0.339251925;0.202756596;0.360885276;0.660179844;0.036006441
06/03/2018;2018;3;6;0.270988275;0.222490792;0.219585183;0.162076693;0.035407407;0.188437908;0.277332517;0.6234375;0.17002958;0.337816591;0.779245622;0.162985669;0.458094059;0.156433517;0.367773261;0.663461137;0.033669485
07/03/2018;2018;3;7;0.274184813;0.224953959;0.215215618;0.154032758;0.034009476;0.227559913;0.307856338;0.676361607;0.152968519;0.286214124;0.770420628;0.11720276;0.442238724;0.122863529;0.615853659;0.650296779;0.037208132
08/03/2018;2018;3;8;0.168840034;0.298664825;0.178982655;0.129394644;0.035157263;0.216623094;0.284234864;0.690587798;0.149737658;0.340756546;0.71599954;0.071987792;0.518289329;0.096031642;0.685411021;0.613586014;0.017819042
09/03/2018;2018;3;9;0.190954774;0.231537753;0.156398319;0.145130589;0.042850767;0.174797386;0.31054733;0.684985119;0.14884851;0.325853474;0.724388633;0.060703291;0.456229373;0.08946884;0.458559169;0.640567852;0.047515097
10/03/2018;2018;3;10;0.087618649;0.242150092;0.083330404;0.081920097;0.035350043;0.212507625;0.226247377;0.650491071;0.143856962;0.166216641;0.597268588;0.101977176;0.383789879;0.08278552;0.377822945;0.548281501;0.01709843
11/03/2018;2018;3;11;0.048809324;0.160957643;0.064303423;0.074852258;0.031533637;0.206867102;0.158365392;0.488102679;0.124418973;0.099206319;0.524923313;0.037778662;0.412332233;0.051319134;0.256097561;0.521229126;0.000443841
12/03/2018;2018;3;12;0.201203238;0.152739411;0.1358644;0.121756861;0.03790719;0.267093682;0.227398578;0.349438244;0.144085851;0.249877266;0.69952313;0.117452229;0.619194169;0.068378035;0.29098916;0.633508893;0.036982689
13/03/2018;2018;3;13;0.096743439;0.200046041;0.182294172;0.212766711;0.026547815;0.350352941;0.213671602;0.218151042;0.134613353;0.258388092;0.676899648;0.243566879;0.627266227;0.086368218;0.358514002;0.609377286;0.047843196
14/03/2018;2018;3;14;0.164042434;0.270718232;0.111688252;0.251614653;0.045368345;0.305045752;0.231022189;0.108768601;0.152501937;0.274566969;0.698909526;0.273375796;0.57639714;0.135989131;0.379403794;0.623056304;0.028545692
15/03/2018;2018;3;15;0.070277778;0.20623849;0.144254163;0.130100708;0.030906539;0.315389978;0.247017564;0.005762649;0.166226495;0.210865433;0.621394239;0.182027601;0.607505501;0.152138662;0.313233966;0.614709386;0.05043277
16/03/2018;2018;3;16;0.174410944;0.230616943;0.093649167;0.125127822;0.035247468;0.327749455;0.275894731;0.005792411;0.144385168;0.255204557;0.657289266;0.152003715;0.610258526;0.138947322;0.368224932;0.605649257;0.042515097
17/03/2018;2018;3;17;0.054420715;0.151381215;0.093105381;0.097366645;0.030565249;0.307982571;0.272752001;0.00515253;0.141277555;0.03121853;0.559298523;0.121125265;0.521091859;0.130609606;0.284101174;0.472344139;0.033738929
18/03/2018;2018;3;18;0.050850084;0.293393186;0.087536078;0.056463037;0.039150101;0.282106754;0.275661576;0.004263393;0.123010423;0;0.515090405;0.091024416;0.533682618;0.163325007;0.399503162;0.440738186;0.02889996
19/03/2018;2018;3;19;0.17514517;0.462384899;0.123773898;0.250985502;0.039547092;0.284708061;0.342057201;0.003080357;0.146744489;0.320742069;0.645029767;0.200995223;0.580673817;0.37907573;0.597222222;0.578508057;0.053353462
20/03/2018;2018;3;20;0.109846454;0.35271639;0.165144928;0.110482514;0.041089482;0.309339869;0.344966775;0.003950893;0.167872738;0.293476838;0.641847788;0.109923036;0.531969197;0.346699974;0.62962963;0.585162079;0.028108897
21/03/2018;2018;3;21;0.123816304;0.444590239;0.120018193;0.179323263;0.041341218;0.29440305;0.325333217;0.005008681;0.166851539;0.333327669;0.64265704;0.121377389;0.596705171;0.285509247;0.554426378;0.558412753;0.024848027
22/03/2018;2018;3;22;0.099343942;0.482849908;0.158494758;0.099105799;0.040167101;0.291237473;0.341678324;0.005874256;0.179880625;0.340054758;0.641233112;0.094700106;0.575717822;0.2066132;0.604223126;0.56949234;0.029663849
23/03/2018;2018;3;23;0.122324121;0.430478821;0.095701819;0.223206065;0.041980541;0.279681917;0.33467883;0.006067708;0.211740263;0.345674094;0.686391504;0.121666667;0.522643014;0.197245596;0.614724481;0.586225364;0.038613124
24/03/2018;2018;3;24;0.044953936;0.462822284;0.064079556;0.090376273;0.033734447;0.215272331;0.261997746;0.005889137;0.164122473;0.32153638;0.511361535;0.083511146;0.524507701;0.209669997;0.572944896;0.413633561;0.010089573
25/03/2018;2018;3;25;0.039825516;0.416275322;0.054058973;0.062275896;0.032727069;0.242130719;0.24022208;0.004642857;0.143962603;0.250300856;0.477352965;0.060451168;0.495555556;0.250032869;0.616531165;0.39360357;0.034913446
26/03/2018;2018;3;26;0.085161921;0.371155617;0.091556429;0.237196215;0.04036169;0.28532244;0.270643895;0.004639137;0.225825762;0.34827354;0.665306282;0.128779193;0.587585259;0.310029363;0.664634146;0.583824482;0.024868156
27/03/2018;2018;3;27;0.082530709;0.395303867;0.130531992;0.167556441;0.048051794;0.277760349;0.277696821;0.004642857;0.214971125;0.369164149;0.648734806;0.12110138;0.586584158;0.272449382;0.677168022;0.575051727;0.031072866
28/03/2018;2018;3;28;0.069470966;0.359369245;0.113632208;0.178851815;0.044157552;0.271832244;0.298287285;0.004456845;0.200586309;0.33070934;0.582414457;0.090814756;0.636240374;0.240314664;0.413730804;0.544872197;0.015008052
29/03/2018;2018;3;29;0.107625628;0.349585635;0.083912118;0.253234838;0.033272425;0.242751634;0.247022422;0.003694196;0.21370343;0.318055765;0.545245721;0.030175159;0.605415292;0.318969673;0.516147245;0.518167283;0.011168478
30/03/2018;2018;3;30;0.071386097;0.335382136;0.088826858;0.134164453;0.032169705;0.196525054;0.243097653;0.004274554;0.202602296;0.275844663;0.530867746;0.106069533;0.321166117;0.16088176;0.533423668;0.487439129;0.042045089
31/03/2018;2018;3;31;0.065614182;0.188674033;0.084534305;0.106404936;0.031305339;0.214633987;0.227869744;0.002673611;0.158039299;0.141665408;0.479727696;0.030323779;0.468556106;0.113035761;0.338414634;0.418456225;0.032965982
01/04/2018;2018;4;1;0.043492462;0.1946593;0.079607693;0.064428951;0.03195081;0.20754902;0.209571967;0.004970238;0.151375097;0.027862538;0.449934437;0.030302548;0.514260176;0.127103602;0.331752484;0.392043911;0.03104368
